,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-01-05 20:00:00+01:00,561.0,667.0,12930.0,1678.0,188.0,650.0,507.0,2771.0,627.0,1871.0,0.0,32.0,0.0,5562.0,1627.77,580.29,4762.119,103.19319999999999,7073.3722,0.25222408358294107
2022-01-05 21:00:00+01:00,493.0,702.0,10952.0,1644.0,172.0,650.0,47.0,2284.0,411.0,1807.0,0.0,31.0,0.0,5516.0,1572.09,610.74,4033.6215999999995,94.4108,6310.862399999999,0.2554074385851309
2022-01-05 22:00:00+01:00,490.0,712.0,10076.0,1674.0,116.0,650.0,0.0,2125.0,375.0,1682.0,0.0,34.0,0.0,5321.0,1463.34,619.4399999999999,3710.9907999999996,63.672399999999996,5857.4432,0.25187887336056763
2022-01-05 23:00:00+01:00,471.0,726.0,10406.0,1680.0,112.0,650.0,0.0,1996.0,305.0,1495.0,0.0,34.0,0.0,5146.0,1300.65,631.62,3832.5298,61.4768,5826.2766,0.2530852960340559
2022-01-06 00:00:00+01:00,487.0,723.0,9141.0,1595.0,35.0,650.0,140.0,2121.0,281.0,1294.0,0.0,33.0,0.0,5261.0,1125.78,629.01,3366.6303,19.211499999999997,5140.6318,0.2362314139975185
2022-01-06 01:00:00+01:00,489.0,727.0,8317.0,1683.0,35.0,652.0,65.0,2104.0,400.0,1343.0,0.0,34.0,0.0,4855.0,1168.41,632.49,3063.1510999999996,19.211499999999997,4883.2626,0.23586082882534776
2022-01-06 02:00:00+01:00,489.0,715.0,7105.0,1638.0,35.0,654.0,45.0,1823.0,235.0,1442.0,0.0,30.0,0.0,4608.0,1254.54,622.05,2616.7715,19.211499999999997,4512.573,0.23978813964610235
2022-01-06 03:00:00+01:00,491.0,715.0,6374.0,1594.0,35.0,655.0,0.0,1741.0,164.0,1504.0,0.0,31.0,0.0,4188.0,1308.48,622.05,2347.5442,19.211499999999997,4297.2857,0.24567148982391954
2022-01-06 04:00:00+01:00,490.0,712.0,6115.0,1586.0,35.0,656.0,0.0,1757.0,169.0,1509.0,0.0,29.0,0.0,3487.0,1312.83,619.4399999999999,2252.1544999999996,19.211499999999997,4203.6359999999995,0.2540728921124206
2022-01-06 05:00:00+01:00,497.0,718.0,8312.0,1501.0,35.0,652.0,0.0,1745.0,174.0,1569.0,0.0,27.0,0.0,2684.0,1365.03,624.66,3061.3095999999996,19.211499999999997,5070.2110999999995,0.28303065200401917
2022-01-06 06:00:00+01:00,488.0,716.0,8228.0,1458.0,25.0,647.0,26.0,1958.0,191.0,1540.0,0.0,25.0,0.0,1868.0,1339.8,622.92,3030.3723999999997,13.722499999999998,5006.814899999999,0.291602498543972
2022-01-06 07:00:00+01:00,491.0,714.0,10449.0,1512.0,35.0,647.0,583.0,2918.0,432.0,1637.0,27.0,28.0,0.0,1687.0,1424.19,621.18,3848.3666999999996,19.211499999999997,5912.9482,0.2794398960302457
2022-01-06 08:00:00+01:00,533.0,714.0,11065.0,1521.0,35.0,647.0,863.0,3693.0,691.0,1700.0,476.0,31.0,0.0,1587.0,1479.0,621.18,4075.2394999999997,19.211499999999997,6194.631,0.2629746561385634
2022-01-06 09:00:00+01:00,546.0,716.0,10672.0,1509.0,35.0,647.0,1191.0,4084.0,977.0,1618.0,1731.0,32.0,0.0,1473.0,1407.66,622.92,3930.4975999999997,19.211499999999997,5980.2891,0.23702148547421822
2022-01-06 10:00:00+01:00,542.0,715.0,10643.0,1512.0,43.0,647.0,1076.0,3338.0,960.0,1592.0,3268.0,30.0,0.0,1397.0,1385.04,622.05,3919.8169,23.6027,5950.5096,0.23097114466482943
2022-01-06 11:00:00+01:00,554.0,719.0,10687.0,1509.0,99.0,647.0,294.0,2783.0,705.0,1632.0,3702.0,29.0,0.0,1397.0,1419.84,625.53,3936.0220999999997,54.3411,6035.733199999999,0.24379905481278016
2022-01-06 12:00:00+01:00,554.0,718.0,11023.0,1510.0,151.0,654.0,126.0,2494.0,452.0,1658.0,4220.0,26.0,0.0,1467.0,1442.46,624.66,4059.7708999999995,82.8839,6209.774799999999,0.24786551710374005
2022-01-06 13:00:00+01:00,550.0,720.0,10273.0,1508.0,146.0,654.0,0.0,2060.0,345.0,1626.0,3780.0,26.0,0.0,1364.0,1414.62,626.4,3783.5458999999996,80.1394,5904.7053,0.2561472019781364
2022-01-06 14:00:00+01:00,549.0,720.0,10759.0,1516.0,152.0,654.0,0.0,1990.0,346.0,1704.0,2982.0,25.0,0.0,1260.0,1482.48,626.4,3962.5396999999994,83.43279999999999,6154.852499999999,0.2716534625060687
2022-01-06 15:00:00+01:00,551.0,721.0,12736.0,1515.0,141.0,655.0,242.0,2167.0,428.0,1663.0,1444.0,25.0,0.0,1178.0,1446.81,627.27,4690.6687999999995,77.39489999999999,6842.1437,0.2915769070144038
2022-01-06 16:00:00+01:00,566.0,723.0,14431.0,1527.0,153.0,655.0,680.0,2546.0,457.0,1689.0,225.0,24.0,0.0,1044.0,1469.43,629.01,5314.9373,83.98169999999999,7497.359,0.3032912216828479
2022-01-06 17:00:00+01:00,566.0,725.0,14517.0,1475.0,159.0,655.0,765.0,3873.0,712.0,1665.0,13.0,22.0,0.0,1080.0,1448.55,630.75,5346.611099999999,87.2751,7513.186199999999,0.2864676173409082
2022-01-06 18:00:00+01:00,565.0,727.0,14007.0,1448.0,189.0,655.0,409.0,4514.0,968.0,1663.0,0.0,24.0,0.0,1186.0,1446.81,632.49,5158.7780999999995,103.7421,7341.8202,0.2785740922026181
2022-01-06 19:00:00+01:00,567.0,727.0,14060.0,1449.0,189.0,655.0,405.0,3701.0,886.0,1709.0,0.0,30.0,0.0,1251.0,1486.83,632.49,5178.298,103.7421,7401.3601,0.2887884856997932
2022-01-06 20:00:00+01:00,567.0,732.0,14342.0,1507.0,186.0,655.0,118.0,2831.0,595.0,1694.0,0.0,31.0,0.0,1479.0,1473.78,636.84,5282.1586,102.09539999999998,7494.874,0.3029823341553139
2022-01-06 21:00:00+01:00,503.0,731.0,12850.0,1445.0,147.0,655.0,72.0,2273.0,324.0,1662.0,0.0,27.0,0.0,1631.0,1445.94,635.97,4732.655,80.6883,6895.253299999999,0.3089271191756272
2022-01-06 22:00:00+01:00,498.0,734.0,10563.0,1432.0,179.0,655.0,48.0,2065.0,314.0,1565.0,0.0,32.0,0.0,1865.0,1361.55,638.58,3890.3528999999994,98.25309999999999,5988.735999999999,0.300187268170426
2022-01-06 23:00:00+01:00,473.0,738.0,9881.0,1424.0,231.0,655.0,0.0,1873.0,185.0,1397.0,0.0,34.0,0.0,1979.0,1215.39,642.06,3639.1722999999997,126.79589999999999,5623.4182,0.2980083836777954
2022-01-07 00:00:00+01:00,493.0,744.0,8615.0,1218.0,25.0,656.0,12.0,1774.0,123.0,1975.0,0.0,33.0,0.0,2075.0,1718.25,647.28,3172.9044999999996,13.722499999999998,5552.156999999999,0.31292098292284276
2022-01-07 01:00:00+01:00,495.0,738.0,7704.0,1198.0,25.0,656.0,0.0,1636.0,130.0,1780.0,0.0,34.0,0.0,2252.0,1548.6,642.06,2837.3831999999998,13.722499999999998,5041.7657,0.3028451285439692
2022-01-07 02:00:00+01:00,497.0,736.0,7213.0,1193.0,25.0,656.0,0.0,1642.0,130.0,1731.0,0.0,33.0,0.0,2435.0,1505.97,640.32,2656.5478999999996,13.722499999999998,4816.560399999999,0.2956577496777361
2022-01-07 03:00:00+01:00,498.0,740.0,6799.0,1146.0,25.0,656.0,1.0,1658.0,136.0,1770.0,0.0,29.0,0.0,2561.0,1539.9,643.8,2504.0716999999995,13.722499999999998,4701.494199999999,0.2934948623509582
2022-01-07 04:00:00+01:00,494.0,739.0,6504.0,1130.0,25.0,656.0,0.0,1670.0,142.0,1863.0,0.0,29.0,0.0,2903.0,1620.81,642.93,2395.4231999999997,13.722499999999998,4672.885699999999,0.2892532157226864
2022-01-07 05:00:00+01:00,497.0,739.0,6838.0,1129.0,25.0,656.0,18.0,1841.0,141.0,1985.0,0.0,28.0,0.0,3215.0,1726.95,642.93,2518.4354,13.722499999999998,4902.037899999999,0.28646785296867694
2022-01-07 06:00:00+01:00,499.0,748.0,8297.0,1202.0,90.0,656.0,9.0,1907.0,223.0,2259.0,0.0,29.0,0.0,3441.0,1965.33,650.76,3055.7850999999996,49.400999999999996,5721.276099999999,0.29552045971074375
2022-01-07 07:00:00+01:00,504.0,739.0,10824.0,1110.0,140.0,656.0,337.0,2223.0,440.0,2525.0,10.0,28.0,0.0,3380.0,2196.75,642.93,3986.4791999999998,76.84599999999999,6903.0052,0.3012308081689649
2022-01-07 08:00:00+01:00,534.0,750.0,11019.0,1152.0,151.0,656.0,625.0,3053.0,580.0,2561.0,565.0,30.0,0.0,3390.0,2228.07,652.5,4058.2976999999996,82.8839,7021.7516,0.2801305194287082
2022-01-07 09:00:00+01:00,536.0,743.0,11329.0,1148.0,192.0,655.0,572.0,3556.0,553.0,2551.0,2230.0,29.0,0.0,3478.0,2219.37,646.41,4172.4707,105.38879999999999,7143.639499999999,0.25909036341215724
2022-01-07 10:00:00+01:00,561.0,742.0,11131.0,1153.0,144.0,654.0,253.0,3375.0,543.0,2561.0,4370.0,28.0,0.0,3261.0,2228.07,645.54,4099.547299999999,79.04159999999999,7052.1988999999985,0.2450722442313038
2022-01-07 11:00:00+01:00,558.0,743.0,10900.0,1156.0,143.0,654.0,21.0,2474.0,449.0,2496.0,5339.0,29.0,0.0,3115.0,2171.52,646.41,4014.4699999999993,78.49269999999999,6910.892699999999,0.24614070947750827
2022-01-07 12:00:00+01:00,533.0,746.0,11319.0,1158.0,142.0,657.0,19.0,2279.0,428.0,2350.0,5533.0,30.0,0.0,3058.0,2044.5,649.02,4168.7877,77.9438,6940.251499999999,0.2456552279484638
2022-01-07 13:00:00+01:00,520.0,750.0,10202.0,1160.0,141.0,657.0,0.0,2150.0,373.0,2309.0,4899.0,31.0,0.0,3082.0,2008.83,652.5,3757.3965999999996,77.39489999999999,6496.1215,0.24724524244500268
2022-01-07 14:00:00+01:00,543.0,756.0,10959.0,1161.0,142.0,657.0,0.0,2124.0,437.0,2491.0,3206.0,27.0,0.0,3113.0,2167.17,657.72,4036.1996999999997,77.9438,6939.0335000000005,0.27088669191130543
2022-01-07 15:00:00+01:00,545.0,751.0,12191.0,1158.0,141.0,649.0,34.0,2395.0,516.0,2611.0,1476.0,29.0,0.0,3075.0,2271.57,653.37,4489.945299999999,77.39489999999999,7492.2802,0.2929991083649447
2022-01-07 16:00:00+01:00,553.0,755.0,14176.0,1164.0,142.0,650.0,0.0,3262.0,587.0,2663.0,241.0,31.0,0.0,3007.0,2316.81,656.85,5221.020799999999,77.9438,8272.624599999997,0.3037943740589768
2022-01-07 17:00:00+01:00,549.0,756.0,14373.0,1158.0,145.0,657.0,150.0,4442.0,839.0,2734.0,18.0,33.0,0.0,2977.0,2378.58,657.72,5293.5759,79.59049999999999,8409.4664,0.29168139849467584
2022-01-07 18:00:00+01:00,550.0,758.0,14142.0,1158.0,160.0,659.0,314.0,4760.0,1006.0,2657.0,0.0,30.0,0.0,3046.0,2311.59,659.46,5208.4986,87.82399999999998,8267.3726,0.2827418809849521
2022-01-07 19:00:00+01:00,553.0,762.0,13949.0,1158.0,146.0,658.0,536.0,4414.0,740.0,2665.0,0.0,31.0,0.0,3073.0,2318.55,662.9399999999999,5137.4167,80.1394,8199.0461,0.28583043751089415
2022-01-07 20:00:00+01:00,553.0,762.0,13703.0,1159.0,159.0,657.0,180.0,3690.0,609.0,2638.0,0.0,32.0,0.0,2919.0,2295.06,662.9399999999999,5046.814899999999,87.2751,8092.089999999999,0.2990314474705295
2022-01-07 21:00:00+01:00,492.0,764.0,12719.0,1152.0,152.0,657.0,0.0,2541.0,304.0,2536.0,0.0,34.0,0.0,2596.0,2206.32,664.68,4684.4077,83.43279999999999,7638.840499999999,0.3189894558817388
2022-01-07 22:00:00+01:00,486.0,763.0,10801.0,1153.0,208.0,657.0,0.0,2110.0,183.0,2324.0,0.0,35.0,0.0,2588.0,2021.8799999999999,663.81,3978.0082999999995,114.17119999999998,6777.869499999999,0.31809036512108124
2022-01-07 23:00:00+01:00,465.0,762.0,9614.0,1177.0,84.0,657.0,0.0,1914.0,161.0,2109.0,0.0,36.0,0.0,2507.0,1834.83,662.9399999999999,3540.8361999999997,46.1076,6084.7138,0.3122607923637484
2022-01-08 00:00:00+01:00,485.0,764.0,8306.0,1194.0,99.0,657.0,0.0,1637.0,191.0,1895.0,0.0,35.0,0.0,2389.0,1648.65,664.68,3059.0997999999995,54.3411,5426.7708999999995,0.30743093700430546
2022-01-08 01:00:00+01:00,490.0,766.0,8150.0,1229.0,85.0,657.0,0.0,1568.0,124.0,1847.0,0.0,34.0,0.0,2495.0,1606.89,666.42,3001.6449999999995,46.656499999999994,5321.6115,0.3050508168529665
2022-01-08 02:00:00+01:00,489.0,765.0,6997.0,1190.0,99.0,657.0,143.0,1515.0,126.0,1770.0,0.0,35.0,0.0,2741.0,1539.9,665.55,2576.9950999999996,54.3411,4836.786199999999,0.2926596599503841
2022-01-08 03:00:00+01:00,489.0,767.0,6712.0,1244.0,153.0,657.0,166.0,1477.0,126.0,1736.0,0.0,33.0,0.0,3028.0,1510.32,667.29,2472.0296,83.98169999999999,4733.6213,0.28536419700988663
2022-01-08 04:00:00+01:00,488.0,766.0,6765.0,1230.0,149.0,657.0,0.0,1480.0,132.0,1686.0,0.0,32.0,0.0,3091.0,1466.82,666.42,2491.5494999999996,81.78609999999999,4706.575599999999,0.28566251517358576
2022-01-08 05:00:00+01:00,488.0,766.0,7202.0,1215.0,86.0,657.0,0.0,1527.0,125.0,1755.0,0.0,30.0,0.0,3322.0,1526.85,666.42,2652.4966,47.2054,4892.972,0.2849223781517498
2022-01-08 06:00:00+01:00,487.0,767.0,8027.0,1177.0,83.0,657.0,0.0,1596.0,125.0,1940.0,0.0,30.0,0.0,3332.0,1687.8,667.29,2956.3441,45.558699999999995,5356.9928,0.2940010317765216
2022-01-08 07:00:00+01:00,506.0,774.0,9638.0,1258.0,83.0,657.0,67.0,1886.0,407.0,2061.0,9.0,30.0,0.0,3185.0,1793.07,673.38,3549.6753999999996,45.558699999999995,6061.684099999999,0.29481465395651957
2022-01-08 08:00:00+01:00,546.0,761.0,9971.0,1243.0,94.0,657.0,357.0,2469.0,490.0,2053.0,643.0,31.0,0.0,3093.0,1786.11,662.07,3672.3192999999997,51.596599999999995,6172.095899999999,0.27544162352731166
2022-01-08 09:00:00+01:00,550.0,688.0,10367.0,1230.0,133.0,657.0,316.0,2460.0,483.0,2022.0,2309.0,31.0,0.0,2854.0,1759.14,598.56,3818.1660999999995,73.0037,6248.8697999999995,0.25928920331950206
2022-01-08 10:00:00+01:00,551.0,591.0,10277.0,1215.0,135.0,657.0,326.0,2424.0,456.0,1940.0,4281.0,31.0,0.0,2892.0,1687.8,514.17,3785.0190999999995,74.10149999999999,6061.090599999999,0.23514473153320914
2022-01-08 11:00:00+01:00,552.0,629.0,10041.0,1052.0,35.0,657.0,5.0,2044.0,397.0,1782.0,5297.0,30.0,0.0,2892.0,1550.34,547.23,3698.1002999999996,19.211499999999997,5814.8818,0.22881524416637156
2022-01-08 12:00:00+01:00,549.0,699.0,10458.0,1222.0,56.0,658.0,19.0,1809.0,214.0,1679.0,5375.0,32.0,0.0,2947.0,1460.73,608.13,3851.6813999999995,30.7384,5951.2798,0.2314142318310845
2022-01-08 13:00:00+01:00,546.0,715.0,9622.0,1219.0,116.0,658.0,0.0,1736.0,213.0,1633.0,4734.0,29.0,0.0,3241.0,1420.71,622.05,3543.7825999999995,63.672399999999996,5650.215,0.2309792739759627
2022-01-08 14:00:00+01:00,548.0,716.0,9651.0,1222.0,141.0,658.0,0.0,1702.0,214.0,1710.0,3548.0,32.0,0.0,3453.0,1487.7,622.92,3554.4632999999994,77.39489999999999,5742.4782,0.2433769103623649
2022-01-08 15:00:00+01:00,550.0,717.0,11079.0,1226.0,142.0,658.0,0.0,1740.0,220.0,1898.0,1703.0,32.0,0.0,3450.0,1651.26,623.79,4080.3956999999996,77.9438,6433.3895,0.2747550501815076
2022-01-08 16:00:00+01:00,547.0,720.0,12080.0,1313.0,264.0,658.0,230.0,2251.0,506.0,2055.0,294.0,32.0,0.0,3277.0,1787.85,626.4,4449.063999999999,144.90959999999998,7008.223599999999,0.28927327362034094
2022-01-08 17:00:00+01:00,545.0,717.0,13105.0,1291.0,296.0,656.0,299.0,3352.0,832.0,2166.0,5.0,27.0,0.0,3215.0,1884.42,623.79,4826.571499999999,162.47439999999997,7497.255899999999,0.2828512751829774
2022-01-08 18:00:00+01:00,546.0,719.0,13360.0,1249.0,213.0,656.0,334.0,3668.0,832.0,2157.0,0.0,25.0,0.0,3123.0,1876.59,625.53,4920.487999999999,116.91569999999999,7539.523699999999,0.28046736477940626
2022-01-08 19:00:00+01:00,543.0,717.0,13416.0,1248.0,145.0,656.0,447.0,3524.0,784.0,2143.0,0.0,21.0,0.0,3059.0,1864.41,623.79,4941.1128,79.59049999999999,7508.9033,0.2812007377448227
2022-01-08 20:00:00+01:00,543.0,718.0,13172.0,1349.0,155.0,656.0,390.0,3046.0,757.0,2086.0,0.0,21.0,0.0,2782.0,1814.82,624.66,4851.2476,85.0795,7375.8071,0.2872758364167478
2022-01-08 21:00:00+01:00,546.0,716.0,12273.0,1311.0,247.0,655.0,177.0,2273.0,416.0,2028.0,0.0,21.0,0.0,2556.0,1764.36,622.92,4520.1458999999995,135.57829999999998,7043.004199999999,0.30332935096257374
2022-01-08 22:00:00+01:00,550.0,716.0,11524.0,1274.0,151.0,656.0,0.0,1889.0,151.0,1950.0,0.0,23.0,0.0,2527.0,1696.5,622.92,4244.289199999999,82.8839,6646.593099999999,0.3104288963616832
2022-01-08 23:00:00+01:00,476.0,715.0,9484.0,1238.0,189.0,656.0,0.0,1697.0,233.0,1826.0,0.0,23.0,0.0,2507.0,1588.62,622.05,3492.9572,103.7421,5807.3693,0.3049448277672758
2022-01-09 00:00:00+01:00,493.0,715.0,8903.0,1253.0,43.0,656.0,28.0,1750.0,96.0,1672.0,0.0,24.0,0.0,2787.0,1454.64,622.05,3278.9748999999997,23.6027,5379.2676,0.2920340716612378
2022-01-09 01:00:00+01:00,493.0,713.0,8002.0,1233.0,35.0,656.0,0.0,1682.0,119.0,1529.0,0.0,22.0,0.0,2820.0,1330.23,620.31,2947.1366,19.211499999999997,4916.8881,0.2841474861303745
2022-01-09 02:00:00+01:00,491.0,717.0,7198.0,1211.0,35.0,656.0,0.0,1505.0,115.0,1438.0,0.0,22.0,0.0,2696.0,1251.06,623.79,2651.0233999999996,19.211499999999997,4545.0849,0.2825842389952748
2022-01-09 03:00:00+01:00,490.0,714.0,6836.0,1180.0,35.0,649.0,0.0,1507.0,115.0,1437.0,0.0,21.0,0.0,2640.0,1250.19,621.18,2517.6987999999997,19.211499999999997,4408.280299999999,0.28214799667178697
2022-01-09 04:00:00+01:00,492.0,712.0,6868.0,1213.0,35.0,642.0,0.0,1547.0,108.0,1516.0,0.0,21.0,0.0,2449.0,1318.92,619.4399999999999,2529.4844,19.211499999999997,4487.0559,0.28757648529129015
2022-01-09 05:00:00+01:00,495.0,715.0,7044.0,1278.0,35.0,653.0,0.0,1583.0,108.0,1484.0,0.0,21.0,0.0,2407.0,1291.08,622.05,2594.3052,19.211499999999997,4526.6467,0.28608018074954183
2022-01-09 06:00:00+01:00,494.0,714.0,7495.0,1282.0,35.0,653.0,157.0,1620.0,105.0,1611.0,0.0,19.0,0.0,2701.0,1401.57,621.18,2760.4084999999995,19.211499999999997,4802.37,0.2843995025464882
2022-01-09 07:00:00+01:00,489.0,713.0,7288.0,1304.0,25.0,652.0,23.0,1768.0,130.0,1731.0,53.0,21.0,0.0,3407.0,1505.97,620.31,2684.1703999999995,13.722499999999998,4824.1729,0.2740384514882981
2022-01-09 08:00:00+01:00,495.0,715.0,7165.0,1296.0,35.0,653.0,389.0,2240.0,200.0,1661.0,619.0,22.0,0.0,3777.0,1445.07,622.05,2638.8695,19.211499999999997,4725.201,0.2452484040068511
2022-01-09 09:00:00+01:00,490.0,715.0,8224.0,1274.0,35.0,652.0,326.0,2202.0,163.0,1674.0,1808.0,21.0,0.0,3731.0,1456.3799999999999,622.05,3028.8992,19.211499999999997,5126.5407000000005,0.2405132864180155
2022-01-09 10:00:00+01:00,498.0,715.0,9219.0,1356.0,35.0,653.0,301.0,2713.0,231.0,1674.0,2845.0,20.0,0.0,3810.0,1456.3799999999999,622.05,3395.3576999999996,19.211499999999997,5492.999199999999,0.2282093560448691
2022-01-09 11:00:00+01:00,491.0,719.0,9208.0,1361.0,35.0,653.0,258.0,3127.0,528.0,1555.0,3396.0,21.0,0.0,3994.0,1352.85,625.53,3391.3063999999995,19.211499999999997,5388.8979,0.21261334727373155
2022-01-09 12:00:00+01:00,489.0,690.0,9446.0,1349.0,36.0,655.0,170.0,2962.0,537.0,1495.0,2985.0,21.0,0.0,3889.0,1300.65,600.3,3478.9617999999996,19.760399999999997,5399.6722,0.2183980019414334
2022-01-09 13:00:00+01:00,483.0,722.0,9712.0,1363.0,60.0,655.0,151.0,3134.0,564.0,1481.0,2357.0,20.0,0.0,3607.0,1288.47,628.14,3576.9295999999995,32.934,5526.4736,0.22734269612077831
2022-01-09 14:00:00+01:00,488.0,724.0,9936.0,1364.0,123.0,655.0,697.0,3198.0,553.0,1542.0,1660.0,21.0,0.0,2958.0,1341.54,629.88,3659.4287999999997,67.51469999999999,5698.3634999999995,0.23823585852251347
2022-01-09 15:00:00+01:00,484.0,729.0,10127.0,1340.0,177.0,655.0,1057.0,2850.0,721.0,1744.0,931.0,21.0,0.0,2781.0,1517.28,634.23,3729.7740999999996,97.1553,5978.4394,0.25314135580302327
2022-01-09 16:00:00+01:00,481.0,732.0,10540.0,1359.0,178.0,655.0,949.0,2649.0,783.0,1853.0,159.0,20.0,0.0,2758.0,1612.11,636.84,3881.8819999999996,97.70419999999999,6228.5362,0.26944697179442806
2022-01-09 17:00:00+01:00,524.0,730.0,11667.0,1365.0,179.0,656.0,791.0,3240.0,834.0,1935.0,6.0,20.0,0.0,2934.0,1683.45,635.1,4296.956099999999,98.25309999999999,6713.7591999999995,0.26983478156022667
2022-01-09 18:00:00+01:00,501.0,733.0,11842.0,1347.0,178.0,644.0,696.0,3487.0,903.0,1969.0,0.0,21.0,0.0,3057.0,1713.03,637.71,4361.4086,97.70419999999999,6809.8528,0.26833685869650875
2022-01-09 19:00:00+01:00,501.0,737.0,12119.0,1336.0,168.0,634.0,654.0,3165.0,829.0,1996.0,0.0,21.0,0.0,3211.0,1736.52,641.1899999999999,4463.427699999999,92.2152,6933.352899999999,0.27327866067557444
2022-01-09 20:00:00+01:00,502.0,738.0,12030.0,1330.0,177.0,656.0,681.0,3093.0,809.0,1905.0,0.0,21.0,0.0,3332.0,1657.35,642.06,4430.648999999999,97.1553,6827.2143,0.27012796945477563
2022-01-09 21:00:00+01:00,482.0,743.0,11200.0,1322.0,178.0,656.0,187.0,2584.0,632.0,1842.0,0.0,20.0,0.0,3579.0,1602.54,646.41,4124.959999999999,97.70419999999999,6471.614199999999,0.27626954962646744
2022-01-09 22:00:00+01:00,483.0,743.0,9801.0,1277.0,178.0,656.0,154.0,2019.0,300.0,1848.0,0.0,18.0,0.0,3983.0,1607.76,646.41,3609.7083,97.70419999999999,5961.5825,0.2777997437092265
2022-01-09 23:00:00+01:00,451.0,746.0,9074.0,1202.0,179.0,657.0,0.0,1735.0,126.0,1759.0,0.0,17.0,0.0,4393.0,1530.33,649.02,3341.9541999999997,98.25309999999999,5619.5572999999995,0.2762946703377747
2022-01-10 00:00:00+01:00,484.0,750.0,7789.0,1242.0,98.0,657.0,0.0,1606.0,103.0,1596.0,0.0,19.0,0.0,4529.0,1388.52,652.5,2868.6886999999997,53.792199999999994,4963.500899999999,0.2629948020982355
2022-01-10 01:00:00+01:00,485.0,750.0,7695.0,1278.0,88.0,657.0,0.0,1511.0,106.0,1551.0,0.0,17.0,0.0,4467.0,1349.37,652.5,2834.0685,48.3032,4884.2417000000005,0.26252306906745504
2022-01-10 02:00:00+01:00,487.0,749.0,8428.0,1318.0,83.0,657.0,0.0,1477.0,92.0,1487.0,0.0,17.0,0.0,4414.0,1293.69,651.63,3104.0323999999996,45.558699999999995,5094.911099999999,0.2652356239262845
2022-01-10 03:00:00+01:00,489.0,751.0,7432.0,1324.0,84.0,658.0,0.0,1469.0,93.0,1499.0,0.0,18.0,0.0,4060.0,1304.1299999999999,653.37,2737.2056,46.1076,4740.8132,0.2651906472003132
2022-01-10 04:00:00+01:00,485.0,760.0,7248.0,1133.0,86.0,658.0,0.0,1460.0,98.0,1572.0,0.0,18.0,0.0,4111.0,1367.64,661.2,2669.4383999999995,47.2054,4745.483799999999,0.26918621589426506
2022-01-10 05:00:00+01:00,486.0,757.0,8793.0,1255.0,88.0,658.0,0.0,1484.0,101.0,1821.0,0.0,16.0,0.0,4408.0,1584.27,658.59,3238.4619,48.3032,5529.6251,0.27833216388986765
2022-01-10 06:00:00+01:00,537.0,759.0,14188.0,1306.0,88.0,658.0,125.0,1632.0,255.0,2241.0,0.0,16.0,0.0,4572.0,1949.67,660.33,5225.4403999999995,48.3032,7883.7436,0.29888704553209233
2022-01-10 07:00:00+01:00,537.0,756.0,18098.0,1338.0,88.0,652.0,664.0,2460.0,645.0,2636.0,5.0,13.0,0.0,4739.0,2293.32,657.72,6665.493399999999,48.3032,9664.8366,0.29618573135974996
2022-01-10 08:00:00+01:00,542.0,757.0,19750.0,1350.0,83.0,644.0,837.0,4090.0,839.0,2687.0,368.0,15.0,0.0,4896.0,2337.69,658.59,7273.924999999999,45.558699999999995,10315.7637,0.2798785528243529
2022-01-10 09:00:00+01:00,541.0,765.0,20694.0,1359.0,89.0,644.0,674.0,4401.0,805.0,2669.0,1386.0,18.0,0.0,5163.0,2322.03,665.55,7621.600199999999,48.85209999999999,10658.032299999999,0.27183310293817586
2022-01-10 10:00:00+01:00,538.0,778.0,20933.0,1366.0,88.0,644.0,454.0,3908.0,713.0,2588.0,2336.0,20.0,0.0,5457.0,2251.56,676.86,7709.6239,48.3032,10686.3471,0.2683461090324687
2022-01-10 11:00:00+01:00,544.0,762.0,20351.0,1355.0,83.0,644.0,334.0,3333.0,736.0,2553.0,2935.0,19.0,0.0,5800.0,2221.11,662.9399999999999,7495.273299999999,45.558699999999995,10424.882,0.2642622626682552
2022-01-10 12:00:00+01:00,546.0,763.0,19735.0,1421.0,103.0,644.0,344.0,2483.0,603.0,2520.0,3276.0,19.0,0.0,6052.0,2192.4,663.81,7268.400499999999,56.536699999999996,10181.1472,0.2643835778649147
2022-01-10 13:00:00+01:00,549.0,765.0,19577.0,1457.0,177.0,645.0,90.0,2401.0,577.0,2523.0,3687.0,15.0,0.0,6323.0,2195.0099999999998,665.55,7210.209099999999,97.1553,10167.924399999998,0.2621544990460475
2022-01-10 14:00:00+01:00,543.0,763.0,19899.0,1456.0,170.0,642.0,0.0,2482.0,584.0,2655.0,2734.0,15.0,0.0,6607.0,2309.85,663.81,7328.801699999999,93.31299999999999,10395.7747,0.26966990142671854
2022-01-10 15:00:00+01:00,536.0,768.0,19796.0,1363.0,97.0,642.0,53.0,2785.0,708.0,2800.0,1452.0,16.0,0.0,6951.0,2436.0,668.16,7290.866799999999,53.2433,10448.2701,0.2751934601100956
