,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-06-23 02:00:00+02:00,480.0,0.0,0.0,11372.0,772.0,188.0,0.0,0.0,0.0,0.0,912.0,2900.0,0.0,5048.0,12.0,120.0,4056.0,260.0,0.0,4560.0,10.44,0.0,4188.307599999999,103.19319999999999,4301.9407999999985,0.14021971316818768
2022-06-23 03:00:00+02:00,472.0,0.0,0.0,11492.0,760.0,188.0,0.0,0.0,0.0,0.0,920.0,2760.0,0.0,5048.0,12.0,120.0,3236.0,260.0,0.0,4340.0,10.44,0.0,4232.503599999999,103.19319999999999,4346.136799999998,0.14678927316941362
2022-06-23 04:00:00+02:00,480.0,0.0,0.0,11604.0,768.0,192.0,0.0,0.0,0.0,0.0,952.0,3144.0,0.0,5048.0,12.0,120.0,2400.0,260.0,0.0,4188.0,10.44,0.0,4273.753199999999,105.38879999999999,4389.5819999999985,0.15049307460230385
2022-06-23 05:00:00+02:00,480.0,0.0,0.0,11788.0,792.0,192.0,0.0,0.0,0.0,0.0,960.0,3460.0,0.0,5052.0,12.0,120.0,1876.0,264.0,0.0,4216.0,10.44,0.0,4341.520399999999,105.38879999999999,4457.349199999999,0.15258623853211004
2022-06-23 06:00:00+02:00,480.0,0.0,0.0,12040.0,824.0,188.0,0.0,0.0,0.0,0.0,968.0,3600.0,0.0,5052.0,12.0,120.0,1404.0,264.0,0.0,4144.0,10.44,0.0,4434.331999999999,103.19319999999999,4547.965199999999,0.1563089496838053
2022-06-23 07:00:00+02:00,480.0,0.0,0.0,11948.0,804.0,192.0,0.0,0.0,0.0,0.0,960.0,3652.0,0.0,5052.0,12.0,116.0,1080.0,264.0,0.0,4012.0,10.44,0.0,4400.448399999999,105.38879999999999,4516.277199999999,0.15806654066918657
2022-06-23 08:00:00+02:00,484.0,0.0,0.0,11848.0,792.0,192.0,0.0,0.0,0.0,0.0,960.0,3924.0,0.0,5052.0,8.0,116.0,812.0,264.0,0.0,3936.0,6.96,0.0,4363.618399999999,105.38879999999999,4475.967199999999,0.15767110046498517
2022-06-23 09:00:00+02:00,476.0,0.0,0.0,11984.0,796.0,192.0,0.0,0.0,0.0,0.0,960.0,4064.0,0.0,5052.0,4.0,116.0,692.0,260.0,0.0,3852.0,3.48,0.0,4413.7072,105.38879999999999,4522.575999999999,0.15897694038245216
2022-06-23 10:00:00+02:00,476.0,0.0,0.0,12012.0,792.0,188.0,0.0,0.0,0.0,0.0,960.0,4068.0,0.0,5052.0,4.0,112.0,660.0,260.0,0.0,3816.0,3.48,0.0,4424.0196,103.19319999999999,4530.692799999999,0.15953143661971828
2022-06-23 11:00:00+02:00,472.0,0.0,0.0,11928.0,768.0,188.0,0.0,0.0,0.0,0.0,964.0,3940.0,0.0,5052.0,4.0,112.0,628.0,260.0,0.0,3784.0,3.48,0.0,4393.082399999999,103.19319999999999,4499.755599999999,0.16013365124555154
2022-06-23 12:00:00+02:00,472.0,0.0,0.0,11652.0,756.0,188.0,0.0,0.0,0.0,0.0,964.0,3952.0,0.0,5052.0,4.0,116.0,580.0,260.0,0.0,3724.0,3.48,0.0,4291.4316,103.19319999999999,4398.104799999999,0.1586617893217893
2022-06-23 13:00:00+02:00,468.0,0.0,0.0,11544.0,756.0,188.0,0.0,0.0,0.0,0.0,968.0,3596.0,0.0,5052.0,4.0,112.0,560.0,260.0,0.0,3712.0,3.48,0.0,4251.655199999999,103.19319999999999,4358.3283999999985,0.1601149301983835
2022-06-23 14:00:00+02:00,472.0,0.0,0.0,11452.0,752.0,188.0,0.0,0.0,0.0,0.0,960.0,2932.0,0.0,5052.0,4.0,116.0,520.0,260.0,0.0,3704.0,3.48,0.0,4217.771599999999,103.19319999999999,4324.444799999998,0.16373030440708763
2022-06-23 15:00:00+02:00,468.0,0.0,0.0,11528.0,760.0,188.0,0.0,0.0,0.0,0.0,964.0,2796.0,0.0,5048.0,4.0,116.0,484.0,260.0,0.0,3580.0,3.48,0.0,4245.7624,103.19319999999999,4352.435599999999,0.16614886242174373
2022-06-23 16:00:00+02:00,472.0,0.0,0.0,11468.0,780.0,188.0,0.0,0.0,0.0,0.0,956.0,2644.0,0.0,5052.0,4.0,112.0,452.0,264.0,0.0,3376.0,3.48,0.0,4223.6644,103.19319999999999,4330.337599999999,0.16805097795715612
2022-06-23 17:00:00+02:00,476.0,0.0,0.0,11420.0,776.0,188.0,0.0,0.0,0.0,0.0,956.0,2260.0,0.0,5052.0,4.0,112.0,420.0,260.0,0.0,3344.0,3.48,0.0,4205.986,103.19319999999999,4312.659199999999,0.17067671362988757
2022-06-23 18:00:00+02:00,476.0,0.0,0.0,11224.0,760.0,184.0,0.0,0.0,0.0,0.0,940.0,1888.0,0.0,5052.0,4.0,112.0,364.0,264.0,0.0,3364.0,3.48,0.0,4133.7991999999995,100.99759999999999,4238.276799999999,0.17206385189996748
2022-06-23 19:00:00+02:00,472.0,0.0,0.0,11276.0,752.0,184.0,0.0,0.0,0.0,0.0,940.0,1676.0,0.0,5048.0,4.0,112.0,316.0,264.0,0.0,3416.0,3.48,0.0,4152.9508,100.99759999999999,4257.428399999999,0.1740567620605069
2022-06-23 20:00:00+02:00,472.0,0.0,0.0,11232.0,760.0,184.0,0.0,0.0,0.0,0.0,916.0,1716.0,0.0,5048.0,4.0,112.0,296.0,264.0,0.0,3384.0,3.48,0.0,4136.745599999999,100.99759999999999,4241.2231999999985,0.17390615056585199
2022-06-23 21:00:00+02:00,476.0,0.0,0.0,11040.0,756.0,184.0,0.0,0.0,0.0,0.0,924.0,1648.0,0.0,5052.0,4.0,108.0,264.0,264.0,0.0,3372.0,3.48,0.0,4066.0319999999997,100.99759999999999,4170.509599999999,0.17310765399302672
2022-06-23 22:00:00+02:00,472.0,0.0,0.0,10884.0,756.0,184.0,0.0,0.0,0.0,0.0,912.0,1412.0,0.0,5052.0,4.0,108.0,256.0,260.0,0.0,3320.0,3.48,0.0,4008.5771999999997,100.99759999999999,4113.0548,0.1741344115156647
2022-06-23 23:00:00+02:00,476.0,0.0,0.0,10676.0,756.0,184.0,0.0,0.0,0.0,0.0,904.0,1456.0,0.0,5048.0,4.0,108.0,336.0,268.0,0.0,3300.0,3.48,0.0,3931.9707999999996,100.99759999999999,4036.4483999999998,0.1716468957305664
2022-06-24 00:00:00+02:00,476.0,0.0,0.0,10548.0,768.0,184.0,0.0,0.0,0.0,0.0,896.0,1356.0,0.0,5052.0,4.0,108.0,276.0,264.0,0.0,3312.0,3.48,0.0,3884.8283999999994,100.99759999999999,3989.3059999999996,0.17162734469110305
2022-06-24 01:00:00+02:00,464.0,0.0,0.0,10448.0,768.0,184.0,0.0,0.0,0.0,0.0,892.0,1184.0,0.0,5052.0,4.0,108.0,256.0,264.0,0.0,3256.0,3.48,0.0,3847.9983999999995,100.99759999999999,3952.4759999999997,0.17274807692307692
2022-06-24 02:00:00+02:00,468.0,0.0,0.0,10408.0,776.0,184.0,0.0,0.0,0.0,0.0,896.0,804.0,0.0,5048.0,4.0,108.0,256.0,260.0,0.0,3112.0,3.48,0.0,3833.2663999999995,100.99759999999999,3937.7439999999997,0.1763906110016126
2022-06-24 03:00:00+02:00,468.0,0.0,0.0,10648.0,792.0,184.0,0.0,0.0,0.0,0.0,892.0,680.0,0.0,5048.0,4.0,108.0,256.0,264.0,0.0,2976.0,3.48,0.0,3921.6584,100.99759999999999,4026.136,0.18038243727598566
2022-06-24 04:00:00+02:00,468.0,0.0,0.0,10528.0,800.0,184.0,0.0,0.0,0.0,0.0,884.0,660.0,0.0,5048.0,4.0,108.0,228.0,256.0,0.0,2896.0,3.48,0.0,3877.4623999999994,100.99759999999999,3981.9399999999996,0.18047226250906453
2022-06-24 05:00:00+02:00,468.0,0.0,0.0,10380.0,796.0,184.0,0.0,0.0,0.0,0.0,884.0,644.0,0.0,5048.0,4.0,108.0,228.0,256.0,0.0,2840.0,3.48,0.0,3822.9539999999997,100.99759999999999,3927.4316,0.17982745421245422
2022-06-24 06:00:00+02:00,472.0,0.0,0.0,10616.0,816.0,184.0,0.0,0.0,0.0,0.0,896.0,668.0,0.0,5048.0,4.0,108.0,224.0,256.0,0.0,2732.0,3.48,0.0,3909.8727999999996,100.99759999999999,4014.3504,0.18227163094805665
2022-06-24 07:00:00+02:00,468.0,0.0,0.0,10744.0,792.0,184.0,0.0,0.0,0.0,0.0,896.0,760.0,0.0,5048.0,4.0,108.0,224.0,256.0,0.0,2492.0,3.48,0.0,3957.0151999999994,100.99759999999999,4061.4927999999995,0.18481492537313432
2022-06-24 08:00:00+02:00,468.0,0.0,0.0,10744.0,776.0,184.0,0.0,0.0,0.0,0.0,896.0,796.0,0.0,5048.0,4.0,108.0,196.0,256.0,0.0,2308.0,3.48,0.0,3957.0151999999994,100.99759999999999,4061.4927999999995,0.18644384869629083
2022-06-24 09:00:00+02:00,464.0,0.0,0.0,10908.0,776.0,184.0,0.0,0.0,0.0,0.0,900.0,764.0,0.0,5048.0,4.0,108.0,196.0,256.0,0.0,2164.0,3.48,0.0,4017.4163999999996,100.99759999999999,4121.893999999999,0.18932087084328492
2022-06-24 10:00:00+02:00,468.0,0.0,0.0,11004.0,780.0,184.0,0.0,0.0,0.0,0.0,900.0,772.0,0.0,5048.0,4.0,108.0,196.0,256.0,0.0,2016.0,3.48,0.0,4052.7731999999996,100.99759999999999,4157.2508,0.1912610783952889
2022-06-24 11:00:00+02:00,464.0,0.0,0.0,11092.0,784.0,180.0,0.0,0.0,0.0,0.0,900.0,760.0,0.0,5048.0,4.0,108.0,196.0,256.0,0.0,1860.0,3.48,0.0,4085.1835999999994,98.80199999999999,4187.4655999999995,0.19339855902457045
2022-06-24 12:00:00+02:00,468.0,0.0,0.0,11004.0,792.0,180.0,0.0,0.0,0.0,0.0,892.0,824.0,0.0,5052.0,4.0,108.0,196.0,260.0,0.0,1672.0,3.48,0.0,4052.7731999999996,98.80199999999999,4155.0552,0.19369080738392688
2022-06-24 13:00:00+02:00,464.0,0.0,0.0,11060.0,820.0,180.0,0.0,0.0,0.0,0.0,888.0,1024.0,0.0,5052.0,4.0,108.0,196.0,260.0,0.0,1536.0,3.48,0.0,4073.3979999999997,98.80199999999999,4175.679999999999,0.19339014449796219
2022-06-24 14:00:00+02:00,468.0,0.0,0.0,10976.0,824.0,184.0,0.0,0.0,0.0,0.0,888.0,1116.0,0.0,5052.0,4.0,112.0,196.0,260.0,0.0,1468.0,3.48,0.0,4042.4607999999994,100.99759999999999,4146.938399999999,0.19245119732689805
2022-06-24 15:00:00+02:00,472.0,0.0,0.0,10640.0,812.0,184.0,0.0,0.0,0.0,0.0,888.0,1604.0,0.0,5052.0,4.0,112.0,196.0,256.0,0.0,1356.0,3.48,0.0,3918.7119999999995,100.99759999999999,4023.1895999999997,0.1864659621802002
2022-06-24 16:00:00+02:00,472.0,0.0,0.0,10684.0,808.0,184.0,0.0,0.0,0.0,0.0,884.0,1820.0,0.0,5052.0,4.0,108.0,196.0,252.0,0.0,1244.0,3.48,0.0,3934.9171999999994,100.99759999999999,4039.3947999999996,0.1860786253915607
2022-06-24 17:00:00+02:00,472.0,0.0,0.0,10804.0,816.0,184.0,0.0,0.0,0.0,0.0,880.0,2000.0,0.0,5052.0,4.0,108.0,196.0,256.0,0.0,1140.0,3.48,0.0,3979.1132,100.99759999999999,4083.5908,0.1863632165023731
2022-06-24 18:00:00+02:00,468.0,0.0,0.0,10872.0,824.0,184.0,0.0,0.0,0.0,0.0,876.0,2232.0,0.0,5052.0,4.0,108.0,196.0,256.0,0.0,1080.0,3.48,0.0,4004.1575999999995,100.99759999999999,4108.6352,0.18547468400144454
2022-06-24 19:00:00+02:00,468.0,0.0,0.0,10876.0,836.0,184.0,0.0,0.0,0.0,0.0,896.0,1996.0,0.0,5052.0,4.0,104.0,196.0,252.0,0.0,1032.0,3.48,0.0,4005.6307999999995,100.99759999999999,4110.108399999999,0.18771046766532695
2022-06-24 20:00:00+02:00,476.0,0.0,0.0,10976.0,844.0,184.0,0.0,0.0,0.0,0.0,904.0,2204.0,0.0,5052.0,4.0,108.0,196.0,252.0,0.0,976.0,3.48,0.0,4042.4607999999994,100.99759999999999,4146.938399999999,0.18700119047619043
2022-06-24 21:00:00+02:00,468.0,0.0,0.0,11084.0,852.0,184.0,0.0,0.0,0.0,0.0,904.0,2608.0,0.0,5052.0,4.0,104.0,200.0,260.0,0.0,932.0,3.48,0.0,4082.2371999999996,100.99759999999999,4186.7148,0.1848276002119018
2022-06-24 22:00:00+02:00,464.0,0.0,0.0,11044.0,856.0,184.0,0.0,0.0,0.0,0.0,924.0,2956.0,0.0,5052.0,4.0,108.0,224.0,260.0,0.0,908.0,3.48,0.0,4067.5051999999996,100.99759999999999,4171.9828,0.1815168290985033
2022-06-24 23:00:00+02:00,464.0,0.0,0.0,10932.0,852.0,180.0,0.0,0.0,0.0,0.0,944.0,3076.0,0.0,5052.0,4.0,112.0,400.0,256.0,0.0,840.0,3.48,0.0,4026.2555999999995,98.80199999999999,4128.5376,0.17863177570093455
2022-06-25 00:00:00+02:00,468.0,0.0,0.0,10952.0,856.0,180.0,0.0,0.0,0.0,0.0,968.0,3352.0,0.0,5052.0,8.0,112.0,804.0,248.0,0.0,764.0,6.96,0.0,4033.6215999999995,98.80199999999999,4139.383599999999,0.1741871570442686
2022-06-25 01:00:00+02:00,460.0,0.0,0.0,11060.0,864.0,184.0,0.0,0.0,0.0,0.0,968.0,3344.0,0.0,5052.0,8.0,108.0,1460.0,252.0,0.0,720.0,6.96,0.0,4073.3979999999997,100.99759999999999,4181.3556,0.17080700980392155
2022-06-25 02:00:00+02:00,472.0,0.0,0.0,11032.0,880.0,180.0,0.0,0.0,0.0,0.0,968.0,3244.0,0.0,5052.0,8.0,108.0,2292.0,256.0,0.0,656.0,6.96,0.0,4063.0855999999994,98.80199999999999,4168.847599999999,0.16577253061873704
2022-06-25 03:00:00+02:00,480.0,0.0,0.0,11128.0,944.0,184.0,0.0,0.0,0.0,0.0,964.0,3852.0,0.0,5052.0,12.0,112.0,3292.0,260.0,0.0,588.0,10.44,0.0,4098.4424,100.99759999999999,4209.879999999999,0.15668750930474912
2022-06-25 04:00:00+02:00,476.0,0.0,0.0,10944.0,944.0,188.0,0.0,0.0,0.0,0.0,952.0,3768.0,0.0,5052.0,8.0,116.0,4308.0,260.0,0.0,536.0,6.96,0.0,4030.6751999999997,103.19319999999999,4140.828399999999,0.1502913908246225
2022-06-25 05:00:00+02:00,480.0,0.0,0.0,10740.0,920.0,188.0,0.0,0.0,0.0,0.0,948.0,3216.0,0.0,5052.0,8.0,112.0,5224.0,256.0,0.0,464.0,6.96,0.0,3955.5419999999995,103.19319999999999,4065.6951999999997,0.1472651115618661
2022-06-25 06:00:00+02:00,472.0,0.0,0.0,10392.0,900.0,184.0,0.0,0.0,0.0,0.0,944.0,2560.0,0.0,5056.0,8.0,116.0,6424.0,256.0,0.0,428.0,6.96,0.0,3827.3735999999994,100.99759999999999,3935.3311999999996,0.14186485940879595
2022-06-25 07:00:00+02:00,476.0,0.0,0.0,10368.0,904.0,184.0,0.0,0.0,0.0,0.0,932.0,2652.0,0.0,5052.0,12.0,116.0,7656.0,260.0,0.0,412.0,10.44,0.0,3818.5343999999996,100.99759999999999,3929.9719999999998,0.13540421719955897
2022-06-25 08:00:00+02:00,476.0,0.0,0.0,10172.0,920.0,188.0,0.0,0.0,0.0,0.0,924.0,2308.0,0.0,5052.0,12.0,116.0,8744.0,260.0,0.0,388.0,10.44,0.0,3746.3475999999996,103.19319999999999,3859.9808,0.13058121786197563
2022-06-25 09:00:00+02:00,480.0,0.0,0.0,9880.0,952.0,188.0,0.0,0.0,0.0,0.0,920.0,1764.0,0.0,5052.0,12.0,116.0,9688.0,256.0,0.0,376.0,10.44,0.0,3638.8039999999996,103.19319999999999,3752.4372,0.1264127880339577
2022-06-25 10:00:00+02:00,476.0,0.0,0.0,9744.0,972.0,172.0,0.0,0.0,0.0,0.0,912.0,1168.0,0.0,5052.0,16.0,116.0,10512.0,256.0,0.0,372.0,13.92,0.0,3588.7151999999996,94.4108,3697.046,0.12419531040042998
2022-06-25 11:00:00+02:00,484.0,0.0,0.0,10224.0,1004.0,176.0,0.0,0.0,0.0,0.0,924.0,1004.0,0.0,5052.0,16.0,116.0,11032.0,252.0,0.0,396.0,13.92,0.0,3765.4991999999997,96.6064,3876.0256,0.12633720990873534
2022-06-25 12:00:00+02:00,480.0,0.0,0.0,10376.0,1020.0,184.0,0.0,0.0,0.0,0.0,912.0,956.0,0.0,5052.0,16.0,116.0,11520.0,260.0,0.0,444.0,13.92,0.0,3821.4808,100.99759999999999,3936.3984,0.1256190451876436
2022-06-25 13:00:00+02:00,472.0,0.0,0.0,10260.0,992.0,188.0,0.0,0.0,0.0,0.0,900.0,908.0,0.0,5052.0,12.0,112.0,11956.0,260.0,0.0,492.0,10.44,0.0,3778.758,103.19319999999999,3892.3912,0.12316134666497912
2022-06-25 14:00:00+02:00,476.0,0.0,0.0,10152.0,988.0,188.0,0.0,0.0,0.0,0.0,892.0,884.0,0.0,5052.0,16.0,112.0,12256.0,260.0,0.0,548.0,13.92,0.0,3738.9815999999996,103.19319999999999,3856.0948,0.12116939416792358
2022-06-25 15:00:00+02:00,468.0,0.0,0.0,10484.0,1000.0,188.0,0.0,0.0,0.0,0.0,892.0,832.0,0.0,5048.0,12.0,112.0,12444.0,252.0,0.0,588.0,10.44,0.0,3861.2571999999996,103.19319999999999,3974.8903999999998,0.12298547029702969
2022-06-25 16:00:00+02:00,464.0,0.0,0.0,10436.0,1032.0,188.0,0.0,0.0,0.0,0.0,888.0,844.0,0.0,5048.0,16.0,112.0,12676.0,248.0,0.0,608.0,13.92,0.0,3843.5788,103.19319999999999,3960.692,0.12164287469287469
2022-06-25 17:00:00+02:00,476.0,0.0,0.0,10488.0,1072.0,188.0,0.0,0.0,0.0,0.0,880.0,732.0,0.0,5048.0,16.0,112.0,12936.0,244.0,0.0,648.0,13.92,0.0,3862.7303999999995,103.19319999999999,3979.8435999999997,0.12118890377588307
2022-06-25 18:00:00+02:00,468.0,0.0,0.0,10360.0,1100.0,188.0,0.0,0.0,0.0,0.0,880.0,740.0,0.0,5048.0,16.0,112.0,13088.0,240.0,0.0,708.0,13.92,0.0,3815.5879999999997,103.19319999999999,3932.7012,0.11936084739589656
2022-06-25 19:00:00+02:00,468.0,0.0,0.0,10172.0,1084.0,188.0,0.0,0.0,0.0,0.0,868.0,632.0,0.0,5048.0,12.0,112.0,13188.0,248.0,0.0,760.0,10.44,0.0,3746.3475999999996,103.19319999999999,3859.9808,0.1177541427699817
2022-06-25 20:00:00+02:00,468.0,0.0,0.0,10248.0,1060.0,188.0,0.0,0.0,0.0,0.0,864.0,676.0,0.0,5048.0,12.0,112.0,13248.0,252.0,0.0,840.0,10.44,0.0,3774.3383999999996,103.19319999999999,3887.9716,0.11776022534528713
2022-06-25 21:00:00+02:00,476.0,0.0,0.0,10036.0,1064.0,188.0,0.0,0.0,0.0,0.0,860.0,924.0,0.0,5048.0,12.0,112.0,13328.0,248.0,0.0,900.0,10.44,0.0,3696.2587999999996,103.19319999999999,3809.892,0.1147696107964815
2022-06-25 22:00:00+02:00,472.0,0.0,0.0,9988.0,1016.0,188.0,0.0,0.0,0.0,0.0,860.0,780.0,0.0,5048.0,4.0,112.0,13196.0,260.0,0.0,972.0,3.48,0.0,3678.5804,103.19319999999999,3785.2536,0.11506729085603112
2022-06-25 23:00:00+02:00,472.0,0.0,0.0,10280.0,960.0,192.0,0.0,0.0,0.0,0.0,864.0,684.0,0.0,5044.0,4.0,112.0,13352.0,260.0,0.0,1068.0,3.48,0.0,3786.124,105.38879999999999,3894.9928,0.11699485762345307
2022-06-26 00:00:00+02:00,476.0,0.0,0.0,10328.0,980.0,192.0,0.0,0.0,0.0,0.0,856.0,628.0,0.0,5044.0,12.0,112.0,13456.0,256.0,0.0,1176.0,10.44,0.0,3803.8023999999996,105.38879999999999,3919.6312,0.11694806062775986
2022-06-26 01:00:00+02:00,472.0,0.0,0.0,10088.0,968.0,192.0,0.0,0.0,0.0,0.0,852.0,596.0,0.0,5044.0,12.0,112.0,13440.0,260.0,0.0,1292.0,10.44,0.0,3715.4103999999998,105.38879999999999,3831.2392,0.11495556889102257
2022-06-26 02:00:00+02:00,472.0,0.0,0.0,9964.0,944.0,192.0,0.0,0.0,0.0,0.0,860.0,556.0,0.0,5048.0,16.0,112.0,13436.0,260.0,0.0,1380.0,13.92,0.0,3669.7411999999995,105.38879999999999,3789.0499999999997,0.11399067388688326
2022-06-26 03:00:00+02:00,468.0,0.0,0.0,10188.0,936.0,188.0,0.0,0.0,0.0,0.0,860.0,608.0,0.0,5044.0,16.0,112.0,13444.0,260.0,0.0,1536.0,13.92,0.0,3752.2403999999997,103.19319999999999,3869.3536,0.11495405822935234
2022-06-26 04:00:00+02:00,460.0,0.0,0.0,10264.0,904.0,192.0,0.0,0.0,0.0,0.0,856.0,740.0,0.0,5044.0,12.0,112.0,13396.0,260.0,0.0,1656.0,10.44,0.0,3780.2311999999997,105.38879999999999,3896.06,0.11494158602784989
2022-06-26 05:00:00+02:00,472.0,0.0,0.0,10148.0,868.0,192.0,0.0,0.0,0.0,0.0,852.0,744.0,0.0,5040.0,16.0,112.0,13324.0,260.0,0.0,1784.0,13.92,0.0,3737.5083999999997,105.38879999999999,3856.8172,0.11406652076185969
2022-06-26 06:00:00+02:00,472.0,0.0,0.0,9976.0,860.0,188.0,0.0,0.0,0.0,0.0,852.0,716.0,0.0,5040.0,16.0,116.0,13284.0,260.0,0.0,1844.0,13.92,0.0,3674.1607999999997,103.19319999999999,3791.274,0.11275499643112062
2022-06-26 07:00:00+02:00,472.0,0.0,0.0,10108.0,840.0,188.0,0.0,0.0,0.0,0.0,856.0,712.0,0.0,5040.0,20.0,112.0,13264.0,252.0,0.0,1948.0,17.4,0.0,3722.7763999999997,103.19319999999999,3843.3696,0.11366880397492014
2022-06-26 08:00:00+02:00,472.0,0.0,0.0,10176.0,860.0,192.0,0.0,0.0,0.0,0.0,852.0,692.0,0.0,5040.0,16.0,116.0,13236.0,248.0,0.0,2120.0,13.92,0.0,3747.8207999999995,105.38879999999999,3867.1295999999998,0.11367223985890652
2022-06-26 09:00:00+02:00,472.0,0.0,0.0,10024.0,848.0,188.0,0.0,0.0,0.0,0.0,848.0,672.0,0.0,5048.0,12.0,116.0,13204.0,252.0,0.0,2244.0,10.44,0.0,3691.8391999999994,103.19319999999999,3805.4723999999997,0.11216318085357226
2022-06-26 10:00:00+02:00,476.0,0.0,0.0,10036.0,836.0,188.0,0.0,0.0,0.0,0.0,852.0,568.0,0.0,5076.0,16.0,112.0,13048.0,260.0,0.0,2312.0,13.92,0.0,3696.2587999999996,103.19319999999999,3813.372,0.11288845470692717
2022-06-26 11:00:00+02:00,464.0,0.0,0.0,10456.0,852.0,188.0,0.0,0.0,0.0,0.0,852.0,588.0,0.0,5084.0,16.0,112.0,13080.0,256.0,0.0,2392.0,13.92,0.0,3850.9447999999998,103.19319999999999,3968.058,0.11555206755969714
2022-06-26 12:00:00+02:00,472.0,0.0,0.0,10516.0,864.0,188.0,0.0,0.0,0.0,0.0,852.0,568.0,0.0,5088.0,12.0,112.0,13048.0,256.0,0.0,2476.0,10.44,0.0,3873.0427999999997,103.19319999999999,3986.676,0.11571682340647858
2022-06-26 13:00:00+02:00,472.0,0.0,0.0,10500.0,884.0,192.0,0.0,0.0,0.0,0.0,856.0,568.0,0.0,5092.0,12.0,112.0,12932.0,256.0,0.0,2488.0,10.44,0.0,3867.1499999999996,105.38879999999999,3982.9788,0.11590556396228612
2022-06-26 14:00:00+02:00,468.0,0.0,0.0,10412.0,924.0,188.0,0.0,0.0,0.0,0.0,860.0,560.0,0.0,5096.0,16.0,112.0,12728.0,256.0,0.0,2592.0,13.92,0.0,3834.7395999999994,103.19319999999999,3951.8527999999997,0.1155107213843096
2022-06-26 15:00:00+02:00,472.0,0.0,0.0,10284.0,1000.0,188.0,0.0,0.0,0.0,0.0,856.0,544.0,0.0,5104.0,16.0,112.0,12540.0,256.0,0.0,2704.0,13.92,0.0,3787.5971999999997,103.19319999999999,3904.7104,0.1145882850099777
2022-06-26 16:00:00+02:00,472.0,0.0,0.0,10316.0,1020.0,188.0,0.0,0.0,0.0,0.0,856.0,536.0,0.0,5112.0,12.0,112.0,12260.0,260.0,0.0,2844.0,10.44,0.0,3799.3827999999994,103.19319999999999,3913.0159999999996,0.11512933976697656
2022-06-26 17:00:00+02:00,484.0,0.0,0.0,10420.0,1020.0,188.0,0.0,0.0,0.0,0.0,860.0,564.0,0.0,5120.0,12.0,112.0,12124.0,260.0,0.0,2912.0,10.44,0.0,3837.6859999999997,103.19319999999999,3951.3192,0.11595607465664984
2022-06-26 18:00:00+02:00,472.0,0.0,0.0,10492.0,1048.0,188.0,0.0,0.0,0.0,0.0,856.0,592.0,0.0,5128.0,12.0,112.0,11956.0,260.0,0.0,2972.0,10.44,0.0,3864.2035999999994,103.19319999999999,3977.8367999999996,0.11669317061722599
2022-06-26 19:00:00+02:00,460.0,0.0,0.0,10104.0,1052.0,188.0,0.0,0.0,0.0,0.0,864.0,564.0,0.0,5132.0,12.0,116.0,11788.0,260.0,0.0,3072.0,10.44,0.0,3721.3031999999994,103.19319999999999,3834.9363999999996,0.11409426395334998
2022-06-26 20:00:00+02:00,460.0,0.0,0.0,10272.0,1048.0,188.0,0.0,0.0,0.0,0.0,868.0,616.0,0.0,5132.0,12.0,116.0,11564.0,256.0,0.0,3088.0,10.44,0.0,3783.1775999999995,103.19319999999999,3896.8107999999997,0.11590751933372992
2022-06-26 21:00:00+02:00,472.0,0.0,0.0,10576.0,1084.0,188.0,0.0,0.0,0.0,0.0,868.0,692.0,0.0,5136.0,12.0,116.0,11240.0,256.0,0.0,3180.0,10.44,0.0,3895.1407999999997,103.19319999999999,4008.774,0.11853264340626847
2022-06-26 22:00:00+02:00,468.0,0.0,0.0,10740.0,1116.0,188.0,0.0,0.0,0.0,0.0,868.0,808.0,0.0,5144.0,12.0,116.0,10864.0,256.0,0.0,3180.0,10.44,0.0,3955.5419999999995,103.19319999999999,4069.1751999999997,0.12053244075829384
2022-06-26 23:00:00+02:00,468.0,0.0,0.0,10220.0,1104.0,188.0,0.0,0.0,0.0,0.0,860.0,968.0,0.0,5152.0,12.0,116.0,10360.0,260.0,0.0,3216.0,10.44,0.0,3764.0259999999994,103.19319999999999,3877.6591999999996,0.1177760660916049
2022-06-27 00:00:00+02:00,472.0,0.0,0.0,10564.0,1060.0,188.0,0.0,0.0,0.0,0.0,880.0,1024.0,0.0,5156.0,12.0,116.0,9328.0,256.0,0.0,3276.0,10.44,0.0,3890.7211999999995,103.19319999999999,4004.3543999999997,0.12385111963379933
2022-06-27 01:00:00+02:00,472.0,0.0,0.0,11092.0,1104.0,188.0,0.0,0.0,0.0,0.0,904.0,1316.0,0.0,5164.0,12.0,116.0,7924.0,260.0,0.0,3356.0,10.44,0.0,4085.1835999999994,103.19319999999999,4198.8168,0.13159135013162843
2022-06-27 02:00:00+02:00,476.0,0.0,0.0,11188.0,1136.0,188.0,0.0,0.0,0.0,0.0,904.0,2012.0,0.0,5172.0,12.0,120.0,7100.0,260.0,0.0,3408.0,10.44,0.0,4120.5404,103.19319999999999,4234.173599999999,0.1324172379284463
